ID	QualtricsID	gc	Instructions	CONDITION	AGE	LANG	EDU	SEX	Qnumber	STIMULUS	Response	CORRECT	CONFIDENCE
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	8	2	2	1	3
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	9	1	1	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	10	1	2	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	11	2	1	1	3
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	12	2	2	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	13	1	1	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	14	1	1	0	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	15	2	1	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	16	2	2	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	17	1	1	1	4
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	18	1	2	1	3
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	19	2	1	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	20	2	2	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	21	1	1	1	2
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	22	1	2	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	23	2	1	1	4
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	24	2	2	1	3
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	1	1	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	2	1	1	0	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	3	2	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	4	2	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	5	1	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	6	1	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	7	2	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	8	2	1	0	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	9	1	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	10	1	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	11	2	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	12	2	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	13	1	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	14	1	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	15	2	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	16	2	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	17	1	2	0	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	18	1	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	19	2	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	20	2	1	0	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	21	1	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	22	1	2	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	23	2	1	1	6
28	R_aeHwdLbIZSuIqs5	1	condition1	1	2	4	1	1	24	2	2	1	6
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	1	1	1	1	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	2	1	2	1	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	3	2	1	1	6
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	4	2	1	0	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	5	1	2	0	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	6	1	1	0	6
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	7	2	2	0	2
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	8	2	1	0	6
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	9	1	1	1	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	10	1	1	0	6
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	11	2	1	1	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	12	2	1	0	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	13	1	1	1	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	14	1	2	1	3
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	15	2	2	0	3
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	16	2	2	1	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	17	1	2	0	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	18	1	1	0	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	19	2	1	1	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	20	2	1	0	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	21	1	1	1	5
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	22	1	1	0	4
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	23	2	2	0	6
29	R_a5ByTNLnfPsvZiZ	1	condition2	3	2	4	0	1	24	2	1	0	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	1	1	2	0	4
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	2	1	1	0	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	3	2	1	1	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	4	2	1	0	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	5	1	1	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	6	1	2	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	7	2	1	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	8	2	2	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	9	1	1	1	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	10	1	2	1	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	11	2	1	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	12	2	2	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	13	1	1	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	14	1	2	1	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	15	2	1	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	16	2	2	1	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	17	1	1	1	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	18	1	1	0	6
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	19	2	1	1	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	20	2	1	0	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	21	1	1	1	4
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	22	1	1	0	5
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	23	2	2	0	3
30	R_b7ViedCIItet0R7	1	condition1	1	1	4	1	1	24	2	2	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	1	1	2	0	4
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	2	1	2	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	3	2	1	1	4
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	4	2	2	1	4
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	5	1	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	6	1	2	1	6
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	7	2	1	1	6
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	8	2	1	0	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	9	1	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	10	1	2	1	2
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	11	2	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	12	2	2	1	6
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	13	1	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	14	1	2	1	6
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	15	2	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	16	2	2	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	17	1	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	18	1	1	0	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	19	2	1	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	20	2	2	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	21	1	1	1	3
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	22	1	2	1	5
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	23	2	2	0	3
31	R_egL7Q7aAGqZtxHv	1	condition2	3	2	4	0	1	24	2	2	1	5
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	1	1	1	1	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	2	1	2	1	5
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	3	2	1	1	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	4	2	1	0	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	5	1	1	1	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	6	1	2	1	2
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	7	2	1	1	5
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	8	2	1	0	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	9	1	1	1	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	10	1	1	0	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	11	2	2	0	1
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	12	2	1	0	2
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	13	1	1	1	1
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	14	1	1	0	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	15	2	1	1	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	16	2	2	1	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	17	1	1	1	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	18	1	1	0	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	19	2	2	0	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	20	2	1	0	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	21	1	1	1	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	22	1	1	0	4
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	23	2	2	0	3
32	R_22Vsw0Dyah9cxtr	1	control	2	2	4	0	1	24	2	1	0	4
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	1	1	1	1	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	2	1	2	1	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	3	2	1	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	4	2	2	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	5	1	2	0	4
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	6	1	2	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	7	2	1	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	8	2	2	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	9	1	1	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	10	1	2	1	4
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	11	2	2	0	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	12	2	1	0	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	13	1	1	1	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	14	1	2	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	15	2	1	1	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	16	2	2	1	6
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	17	1	1	1	4
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	18	1	1	0	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	19	2	1	1	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	20	2	1	0	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	21	1	1	1	5
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	22	1	1	0	2
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	23	2	1	1	2
33	R_5mpQuvuTuJLAmI5	1	condition2	3	2	4	0	1	24	2	2	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	1	1	1	1	4
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	2	1	2	1	0
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	3	2	2	0	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	4	2	2	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	5	1	2	0	4
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	6	1	2	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	7	2	2	0	2
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	8	2	2	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	9	1	2	0	0
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	10	1	2	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	11	2	1	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	12	2	2	1	6
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	13	1	1	1	4
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	14	1	1	0	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	15	2	2	0	2
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	16	2	2	1	0
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	17	1	2	0	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	18	1	2	1	1
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	19	2	1	1	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	20	2	1	0	4
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	21	1	1	1	4
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	22	1	2	1	4
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	23	2	2	0	5
34	R_6uk0laNOCaxDgsl	1	condition2	3	2	4	1	1	24	2	2	1	2
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	1	1	1	1	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	2	1	1	0	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	3	2	1	1	6
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	4	2	1	0	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	5	1	2	0	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	6	1	1	0	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	7	2	2	0	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	8	2	1	0	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	9	1	1	1	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	10	1	1	0	5
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	11	2	1	1	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	12	2	1	0	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	13	1	1	1	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	14	1	1	0	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	15	2	1	1	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	16	2	1	0	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	17	1	1	1	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	18	1	1	0	3
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	19	2	1	1	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	20	2	1	0	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	21	1	1	1	5
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	22	1	1	0	4
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	23	2	1	1	5
35	R_agHQoQGwr9IkPnn	1	control	2	1	4	0	2	24	2	1	0	3
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	1	1	2	0	0
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	2	1	2	1	0
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	3	2	1	1	4
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	4	2	2	1	6
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	5	1	1	1	2
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	6	1	2	1	6
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	7	2	2	0	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	8	2	2	1	4
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	9	1	1	1	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	10	1	1	0	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	11	2	1	1	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	12	2	1	0	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	13	1	1	1	4
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	14	1	2	1	1
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	15	2	1	1	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	16	2	2	1	6
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	17	1	1	1	4
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	18	1	1	0	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	19	2	2	0	5
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	20	2	1	0	4
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	21	1	2	0	1
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	22	1	2	1	0
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	23	2	2	0	4
36	R_54Gspcxrrosmyyx	1	condition1	1	2	4	0	2	24	2	2	1	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	1	1	1	1	4
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	2	1	1	0	4
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	3	2	1	1	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	4	2	1	0	4
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	5	1	2	0	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	6	1	1	0	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	7	2	2	0	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	8	2	2	1	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	9	1	2	0	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	10	1	2	1	2
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	11	2	2	0	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	12	2	1	0	3
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	13	1	1	1	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	14	1	1	0	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	15	2	1	1	4
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	16	2	1	0	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	17	1	2	0	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	18	1	2	1	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	19	2	2	0	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	20	2	1	0	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	21	1	2	0	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	22	1	2	1	6
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	23	2	1	1	5
37	R_42vGo4PoBENB9EV	1	condition1	1	1	4	0	2	24	2	1	0	6
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	1	1	1	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	2	1	1	0	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	3	2	1	1	3
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	4	2	2	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	5	1	1	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	6	1	2	1	5
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	7	2	2	0	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	8	2	2	1	5
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	9	1	1	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	10	1	2	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	11	2	1	1	2
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	12	2	1	0	2
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	13	1	1	1	2
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	14	1	2	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	15	2	1	1	3
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	16	2	2	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	17	1	1	1	2
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	18	1	2	1	2
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	19	2	1	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	20	2	2	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	21	1	1	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	22	1	2	1	4
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	23	2	2	0	3
38	R_5hUrHtmX6mRUmxf	1	condition2	3	2	4	0	1	24	2	2	1	4
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	1	1	1	1	4
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	2	1	2	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	3	2	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	4	2	2	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	5	1	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	6	1	2	1	6
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	7	2	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	8	2	2	1	4
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	9	1	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	10	1	2	1	4
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	11	2	2	0	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	12	2	1	0	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	13	1	1	1	3
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	14	1	2	1	6
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	15	2	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	16	2	2	1	6
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	17	1	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	18	1	2	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	19	2	1	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	20	2	2	1	6
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	21	1	1	1	6
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	22	1	2	1	5
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	23	2	1	1	4
39	R_bw1iuI6KhaNBzQF	1	control	2	2	4	0	1	24	2	1	0	5
40	R_bg9J6Y5v0zfto2N	1	condition2	3	2	4	0	1	1	1	2	0	1
40	R_bg9J6Y5v0zfto2N	1	condition2	3	2	4	0	1	2	1	1	0	1
40	R_bg9J6Y5v0zfto2N	1	condition2	3	2	4	0	1	3	2	1	1	5
40	R_bg9J6Y5v0zfto2N	1	condition2	3	2	4	0	1	4	2	2	1	6
40	R_bg9J6Y5v0zfto2N	1	condition2	3	2	4	0	1	5	1	2	0	5
